Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",高屏,臭氧八小時,90,2018-05-15,,,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",高屏,臭氧八小時,90,2018-05-14,,,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",雲嘉南,臭氧八小時,135,2018-05-16,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",雲嘉南,臭氧八小時,125,2018-05-15,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",雲嘉南,臭氧八小時,125,2018-05-14,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",中部,臭氧八小時,120,2018-05-16,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",中部,臭氧八小時,115,2018-05-15,細懸浮微粒,110,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",中部,臭氧八小時,130,2018-05-14,細懸浮微粒,120,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",竹苗,臭氧八小時,115,2018-05-16,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",竹苗,臭氧八小時,120,2018-05-15,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",竹苗,細懸浮微粒,135,2018-05-14,臭氧八小時,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",北部,臭氧八小時,130,2018-05-16,細懸浮微粒,110,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",北部,臭氧八小時,135,2018-05-15,細懸浮微粒,105,2018-05-13 22:00
"1.依今(13)日16時監測結果，北部空品區為「橘色提醒(對敏感族群不健康)」等級，竹苗、中部、雲嘉南、高屏、宜蘭空品區、金門及馬祖為「普通」等級，花東空品區及澎湖為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」5站，「普通」63站，「良好」9站，「設備維護」0站。  \r2.依氣象局5月13日16時資料，14日全臺各地為多雲到晴，午後山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高，部分區域可能達「紅色警示」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖為「橘色提醒」等級；宜蘭空品區及金門為「普通」等級；花東空品區及澎湖為「良好」等級。\r3.15日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。\r4.16日為西南風，全臺各地大多為多雲到晴，午後各地山區有局部短暫雷陣雨。午後因紫外線較強，光化反應作用致臭氧濃度偏高；北部、竹苗、中部、雲嘉南及高屏空品區為「橘色提醒」等級；宜蘭及花東空品區為「良好」等級。一周空氣品質概況：14日-19日各地大多為多雲到晴，僅東半部地區有零星短暫陣雨；午後山區有局部短暫雷陣雨。上午指標污染物仍以細懸浮微粒為主；午後日照輻射強度偏高，臭氧濃度較高，空氣品質將為「橘色提醒」，部分地區可能達到「紅色警示」等級。時序進入梅雨季，空氣品質受氣象條件影響大，仍有較大不確定性，請隨時留意最新空氣品質資訊，民眾可以利用空氣品質監測網資訊(網址：http://taqm.epa.gov.tw、「愛環境資訊網」http://ienv.epa.gov.tw)查詢最新空氣品質變化，或透過「環境即時通」手機APP設定不同警戒值，強化自身防護，隨時留意空氣品質資訊。",北部,臭氧八小時,135,2018-05-14,細懸浮微粒,105,2018-05-13 22:00
